Feature,Importance
x1_REAP_Antigen_SLC39A3_Epitope-2-N_ML,1.062273127616603e-06
x1_Flow_Cyt_CD4PD1pAanumber_ML2,1.0286716503679124e-06
x1_Flow_Cyt_CD4CXCR3pofCD4_ML,1.005693911536889e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_SXXEDXLF_Motif_Family_6_zscore,1.0046347581771794e-06
x1_REAP_Antigen_FBLN1,9.95558791399166e-07
x1_Flow_Cyt_CD86HLADRBofLive,9.467322105994016e-07
x1_REAP_Antigen_C1QA,9.331484638099524e-07
x1_SI_CMV_Patient_Report_No_stage_Unmapped_[FW]XNVNA_zscore,8.881901024622112e-07
x1_REAP_Antigen_OR9Q2_Epitope-3-N,8.445925659316757e-07
x1_REAP_Antigen_CES3,8.339805352950232e-07
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_G_DGEHL_Motif_Family_6_zscore_Max_ML,8.32206937496474e-07
x0_LC_Symptom_heartpalp_ML_6,8.23368895863952e-07
x1_REAP_Antigen_CLUH,8.076978384830041e-07
x1_SI_Anti_Ribosomal_P_Patient_Report_No_stage_Autoimmune_All_motif_ScoreSum,8.006834975716882e-07
x1_REAP_Antigen_RARRES2,7.621843099271368e-07
x1_Flow_Cyt_CD4PD1pTemranumber_ML2,7.583301838728608e-07
x1_REAP_Antigen_SLC9A1_Epitope-4-N_ML,7.454048410774946e-07
x1_REAP_Antigen_SLC8A3_Epitope-6-N,7.425218803281097e-07
x1_Flow_Cyt_CD8IL6ofCD3,7.346386375470768e-07
x1_Cytokines_Mb_Obs_Conc_pg/mL_GG9.1_ML,7.250453497230776e-07
x1_Cytokines_Complement C4b_Obs_Conc_ng/mL_GG16.2_ML,7.085185906694222e-07
x1_Flow_Cyt_CD4PD1pTemraofCD3,6.985730587556907e-07
x1_Cytokines_Follistatin_Obs_Conc_pg/mL_GG23.1_ML,6.97745722799439e-07
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_[ST]PMXXAXXK_Motif_Family_19_zscore,6.798484804351926e-07
